time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/06/10/18:46:50.685888,0.142307692308,0.0,0.0,0.0,0.0,-0.116949152542
2021/06/10/18:46:50.740744,0.15,0.0,0.0,0.0,0.0,-0.0966101694915
2021/06/10/18:46:50.797514,0.15,0.0,0.0,0.0,0.0,-0.0966101694915
2021/06/10/18:46:50.851571,0.15,0.0,0.0,0.0,0.0,-0.0966101694915
2021/06/10/18:46:50.915434,0.146153846154,0.0,0.0,0.0,0.0,-0.0864406779661
2021/06/10/18:46:50.971879,0.146153846154,0.0,0.0,0.0,0.0,-0.0864406779661
2021/06/10/18:46:51.036289,0.142307692308,0.0,0.0,0.0,0.0,-0.0864406779661
2021/06/10/18:46:51.081441,0.15,0.0,0.0,0.0,0.0,-0.0966101694915
2021/06/10/18:46:51.210842,0.15,0.0,0.0,0.0,0.0,-0.0966101694915
2021/06/10/18:46:51.268317,0.146153846154,0.0,0.0,0.0,0.0,-0.0966101694915
2021/06/10/18:46:51.327731,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:46:51.386708,0.142307692308,0.0,0.0,0.0,0.0,-0.0966101694915
2021/06/10/18:46:51.514938,0.15,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:46:51.641416,0.15,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:51.697476,0.146153846154,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:51.749607,0.146153846154,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:51.819360,0.142307692308,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:51.884040,0.15,0.0,0.0,0.0,0.0,-0.0864406779661
2021/06/10/18:46:52.025973,0.15,0.0,0.0,0.0,0.0,-0.0864406779661
2021/06/10/18:46:52.172029,0.15,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:52.315003,0.146153846154,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:52.460160,0.142307692308,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:52.513235,0.146153846154,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:52.568098,0.15,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:52.692856,0.146153846154,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:52.762969,0.146153846154,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:52.813278,0.142307692308,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:52.866451,0.15,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:52.934333,0.15,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:52.999373,0.15,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:53.082059,0.15,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:53.151359,0.146153846154,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:53.210194,0.146153846154,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:53.266644,0.15,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:53.322637,0.15,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:53.444731,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:53.570257,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:53.704794,0.142307692308,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:53.764813,0.15,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:53.822438,0.146153846154,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:53.877209,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:53.936857,0.142307692308,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:54.032437,0.15,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:54.111787,0.15,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:54.154249,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:54.255657,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:54.359639,0.142307692308,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:54.436678,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:54.506030,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:54.638403,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:54.764864,0.142307692308,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:54.895409,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:55.023064,0.146153846154,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:55.087964,0.142307692308,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:55.160641,0.142307692308,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:55.286554,0.138461538462,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:55.375781,0.15,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:55.451441,0.146153846154,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:55.505232,0.146153846154,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:55.606928,0.142307692308,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:55.667641,0.15,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:55.723674,0.146153846154,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:46:55.782761,0.146153846154,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:55.838051,0.146153846154,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:55.904144,0.142307692308,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:46:55.956345,0.142307692308,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:56.081291,0.138461538462,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:46:56.213067,0.15,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:56.274178,0.146153846154,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:56.412553,0.146153846154,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:56.529279,0.142307692308,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:56.663768,0.15,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:46:56.723057,0.146153846154,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:46:56.785014,0.146153846154,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:46:56.910005,0.146153846154,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:46:56.969916,0.15,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:57.024702,0.15,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:57.078103,0.146153846154,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:57.134604,0.15,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:57.205386,0.15,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:57.264542,0.146153846154,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:57.333251,0.146153846154,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:57.389446,0.15,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:46:57.444090,0.15,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:46:57.503791,0.15,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:46:57.561357,0.146153846154,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:46:57.616171,0.146153846154,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:46:57.674282,0.15,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:57.734213,0.15,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:57.789344,0.15,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:57.847573,0.146153846154,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:57.903127,0.15,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:57.964317,0.15,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:58.019428,0.15,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:58.078496,0.146153846154,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:58.145318,0.146153846154,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:58.271369,0.142307692308,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:58.405292,0.146153846154,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:46:58.517928,0.15,0.0,0.0,0.0,0.0,0.0661016949153
2021/06/10/18:46:58.572991,0.146153846154,0.0,0.0,0.0,0.0,0.0661016949153
2021/06/10/18:46:58.637786,0.146153846154,0.0,0.0,0.0,0.0,0.0661016949153
2021/06/10/18:46:58.765132,0.142307692308,0.0,0.0,0.0,0.0,0.0661016949153
2021/06/10/18:46:58.887542,0.15,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:46:59.019702,0.146153846154,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:46:59.140748,0.15,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:46:59.237235,0.146153846154,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:46:59.323693,0.15,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:59.380837,0.15,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:46:59.439941,0.146153846154,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:59.494661,0.146153846154,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:46:59.556737,0.15,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:46:59.609344,0.15,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:46:59.755652,0.146153846154,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:46:59.813000,0.15,0.0,0.0,0.0,0.0,0.0661016949153
2021/06/10/18:46:59.874552,0.146153846154,0.0,0.0,0.0,0.0,0.0661016949153
2021/06/10/18:46:59.929356,0.146153846154,0.0,0.0,0.0,0.0,0.0661016949153
2021/06/10/18:46:59.982624,0.146153846154,0.0,0.0,0.0,0.0,0.0559322033898
2021/06/10/18:47:00.050050,0.15,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.112596,0.15,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.175993,0.146153846154,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.227394,0.146153846154,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.281996,0.142307692308,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.364976,0.142307692308,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.400355,0.142307692308,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.460698,0.142307692308,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.583869,0.138461538462,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.707183,0.146153846154,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:00.834087,0.146153846154,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:47:00.970292,0.147308133828,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:47:01.058123,0.136401561292,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:01.206530,0.13420569366,0.0,0.0,0.0,0.0,0.0457627118644
2021/06/10/18:47:01.268713,0.130353606009,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:47:01.322493,0.135553616222,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:01.384861,0.127346493779,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:47:01.446085,0.125354070073,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:47:01.532659,0.131090067852,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:01.585024,0.129239811614,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:01.648916,0.12744014782,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:01.704914,0.126064616118,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:01.773124,0.12493576282,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:01.832220,0.123697011387,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:01.936432,0.122208959252,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:02.051130,0.119409336087,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:02.156623,0.116812241037,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:47:02.207622,0.105357427958,0.0,0.0,0.0,0.0,0.035593220339
2021/06/10/18:47:02.262072,0.106828763644,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:47:02.313026,0.105633555319,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:47:02.378325,0.110564027325,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.437577,0.109689246467,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.496270,0.10812588218,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.547031,0.107199484805,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.616294,0.106127112499,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.662832,0.104762529787,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.720805,0.10345053887,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.764278,0.1023553724,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.811423,0.10142987061,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.865042,0.100397951638,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.917970,0.0993601336376,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:47:02.973623,0.0983602254309,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.027321,0.0973019622734,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.134176,0.0962374123461,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.183486,0.0939347739583,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.230401,0.0931214973632,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.290226,0.0922977259764,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.382885,0.0917493820701,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.440335,0.0898483213874,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.489372,0.0890502052592,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.540342,0.0883884047308,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.589824,0.0873032624217,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.631585,0.0864748157664,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.690983,0.0855922550628,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.754687,0.0847590866031,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.793009,0.0838697503583,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.858147,0.0830844347636,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.906478,0.0821546479589,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:03.954129,0.0814143866606,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:04.070325,0.0805812229336,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:04.176871,0.0788902631247,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:04.243625,0.0770907929105,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:04.293290,0.0763988997966,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:04.351010,0.0755747558904,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:04.395161,0.0748166496703,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:47:04.496295,0.0747964299952,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:47:04.598641,0.0726636674618,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:04.686358,0.0712313313558,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:05.064979,0.0192307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:05.190519,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:05.332567,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:05.482107,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:05.616956,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:05.674902,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:05.734416,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:05.801041,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:05.854683,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:05.920012,0.0,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:47:06.052156,0.0,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:47:06.106004,0.0,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:47:06.165548,0.0,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:47:06.291039,0.0,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:47:06.357927,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:06.491647,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:06.637991,0.0,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:47:06.768246,0.0,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:47:06.893661,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.016381,0.0,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:47:07.144270,0.0,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:47:07.199276,0.0115384615385,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.258962,0.0115384615385,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.321916,0.0115384615385,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.375932,0.0115384615385,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.433073,0.0115384615385,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.489927,0.00769230769231,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.615727,0.00769230769231,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.669286,0.00769230769231,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.736423,0.00769230769231,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.790066,0.00769230769231,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:07.930054,0.00769230769231,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.073987,0.00384615384615,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.215320,0.00384615384615,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.345917,0.00384615384615,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.475945,0.00384615384615,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.536867,0.05,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.589593,0.05,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.647427,0.0230769230769,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.735775,0.0230769230769,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.785258,0.0230769230769,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:08.907980,0.0230769230769,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.032247,0.0230769230769,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.158296,0.0423076923077,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.227137,0.0192307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.286143,0.0192307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.340758,0.0192307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.396133,0.0961538461538,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.531038,0.0923076923077,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.656515,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.728129,0.138461538462,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.779406,0.134615384615,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.837266,0.130769230769,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.898764,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:09.955805,0.126923076923,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.017095,0.126923076923,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.073097,0.123076923077,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.133659,0.123076923077,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.193984,0.119230769231,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.249113,0.119230769231,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.379126,0.138461538462,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.437300,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.564149,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.658004,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.713129,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.769870,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:10.899682,0.138461538462,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.017176,0.138461538462,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.144815,0.138461538462,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.223173,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.264826,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.324792,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.470430,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.597119,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.668382,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.791099,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:11.912189,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.030853,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.161185,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.287978,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.353416,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.406572,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.469029,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.527066,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.592183,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.661849,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.750463,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.812265,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:12.955583,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:13.097395,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:13.236410,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:13.370926,0.146153846154,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:47:13.509401,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:13.652807,0.15,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:47:13.775865,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:13.900301,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:14.026006,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:14.150711,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:47:14.279129,0.15,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:47:14.398978,0.146153846154,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:47:14.454829,0.142307692308,0.0,0.0,0.0,0.0,-0.269491525424
2021/06/10/18:47:14.509515,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:47:14.588357,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:47:14.723794,0.146153846154,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:47:14.866851,0.142307692308,0.0,0.0,0.0,0.0,-0.228813559322
2021/06/10/18:47:14.913212,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:47:14.969132,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:47:15.031451,0.146153846154,0.0,0.0,0.0,0.0,-0.218644067797
2021/06/10/18:47:15.096532,0.146153846154,0.0,0.0,0.0,0.0,-0.228813559322
2021/06/10/18:47:15.219642,0.142307692308,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:47:15.343946,0.15,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:47:15.471509,0.146153846154,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:47:15.594254,0.142307692308,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:47:15.711809,0.15,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:47:15.835144,0.146153846154,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:47:15.956033,0.142307692308,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:47:16.074105,0.15,0.0,0.0,0.0,0.0,-0.147457627119
2021/06/10/18:47:16.196047,0.146153846154,0.0,0.0,0.0,0.0,-0.147457627119
2021/06/10/18:47:16.254411,0.142307692308,0.0,0.0,0.0,0.0,-0.147457627119
2021/06/10/18:47:16.311745,0.15,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:16.367130,0.15,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:16.424600,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:16.486190,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:16.541477,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
